Année,Numéro,Département,Code INSEE,Nom de la commune,Date de première alerte,Surface parcourue (m2),Surface forêt (m2),Surface maquis garrigues (m2),Autres surfaces naturelles hors forêt (m2),Surfaces agricoles (m2),Autres surfaces (m2),Surface autres terres boisées (m2),Surfaces non boisées naturelles (m2),Surfaces non boisées artificialisées (m2),Surfaces non boisées (m2),Précision des surfaces,Type de peuplement,Nature,Décès ou bâtiments touchés,Nombre de décès,Nombre de bâtiments totalement détruits,Nombre de bâtiments partiellement détruits,Précision de la donnée
1978,2366,2B,2B005,Alando,1978-08-07 20:18:00,2000,940,960,0,,,,,,100,,,,,,,,
1978,2603,2B,2B148,Lucciana,1978-08-07 20:48:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,1597,2B,2B057,Canale-di-Verde,1978-08-07 21:00:00,100000,47000,48000,0,,,,,,5000,,,,,,,,
1978,2678,2B,2B192,Olmo,1978-08-07 21:30:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,3369,34,34201,Pierrerue,1978-08-07 23:00:00,6000,2820,2880,0,,,,,,300,,1.0,,,,,,
1978,3997,83,83019,Bormes-les-Mimosas,1978-08-08 01:00:00,10000,4700,4800,0,,,,,,500,,1.0,Accidentelle,,,,,
1978,2378,2B,2B193,Omessa,1978-08-08 06:00:00,2000,940,960,0,,,,,,100,,,,,,,,
1978,2680,2B,2B033,Bastia,1978-08-08 09:55:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,3998,83,83073,Le Luc,1978-08-08 10:12:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,2681,2B,2B148,Lucciana,1978-08-08 10:20:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,2513,2B,2B105,Erbajolo,1978-08-08 10:21:00,500000,235000,240000,0,,,,,,25000,,,,,,,,
1978,4004,83,83099,Puget-sur-Argens,1978-08-08 10:31:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,4019,83,83101,Ramatuelle,1978-08-08 11:53:00,700000,329000,336000,0,,,,,,35000,,1.0,Malveillance,,,,,
1978,2058,2B,2B320,Tallone,1978-08-08 12:55:00,40000,18800,19200,0,,,,,,2000,,,,,,,,
1978,2371,2B,2B110,Favalello,1978-08-08 13:25:00,2000,940,960,0,,,,,,100,,,,,,,,
1978,894,13,13019,Cabriès,1978-08-08 13:37:00,15000,7050,7200,0,,,,,,750,,1.0,,,,,,
1978,2111,2B,2B049,Calenzana,1978-08-08 13:45:00,600000,282000,288000,0,,,,,,30000,,,,,,,,
1978,3999,83,83095,Pontevès,1978-08-08 13:45:00,1000,470,480,0,,,,,,50,,1.0,Accidentelle,,,,,
1978,1198,2A,2A004,Ajaccio,1978-08-08 13:50:00,5000,2350,2400,0,,,,,,250,,,,,,,,
1978,2679,2B,2B346,Vescovato,1978-08-08 14:05:00,20000,9400,9600,0,,,,,,1000,,,,,,,,
1978,1953,2B,2B193,Omessa,1978-08-08 14:20:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,4020,83,83115,Sainte-Maxime,1978-08-08 14:28:00,3800000,1786000,1824000,0,,,,,,190000,,1.0,Malveillance,,,,,
1978,893,13,13001,Aix-en-Provence,1978-08-08 14:46:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1978,2057,2B,2B277,Serra-di-Fiumorbo,1978-08-08 15:30:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,141,06,06130,Saint-Vallier-de-Thiey,1978-08-08 15:30:00,40000,18800,19200,0,,,,,,2000,,1.0,Involontaire (particulier),,,,,
1978,2892,30,30344,Vergèze,1978-08-08 15:40:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,1199,2A,2A197,Osani,1978-08-08 15:43:00,15000,7050,7200,0,,,,,,750,,,,,,,,
1978,4000,83,83099,Puget-sur-Argens,1978-08-08 15:58:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,1883,2B,2B213,Pianello,1978-08-08 16:00:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,3669,66,66053,Collioure,1978-08-08 16:00:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1978,4006,83,83063,La Garde-Freinet,1978-08-08 16:00:00,1000,470,480,0,,,,,,50,,1.0,Involontaire (particulier),,,,,
1978,4001,83,83019,Bormes-les-Mimosas,1978-08-08 16:04:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,2901,30,30200,Pompignan,1978-08-08 16:10:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1978,2376,2B,2B096,Corte,1978-08-08 16:15:00,30000,14100,14400,0,,,,,,1500,,,,,,,,
1978,4007,83,83031,Le Cannet-des-Maures,1978-08-08 17:00:00,30000,14100,14400,0,,,,,,1500,,1.0,Involontaire (particulier),,,,,
1978,1200,2A,2A323,Tavaco,1978-08-08 17:39:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,155,06,06149,La Trinité,1978-08-08 18:12:00,2000,940,960,0,,,,,,100,,6.0,,,,,,
1978,4002,83,83055,Fayence,1978-08-08 18:19:00,5000,2350,2400,0,,,,,,250,,1.0,Accidentelle,,,,,
1978,188,06,06064,Gattières,1978-08-08 19:27:00,9000,4230,4320,0,,,,,,450,,1.0,Involontaire (travaux),,,,,
1978,4005,83,83116,Saint-Maximin-la-Sainte-Baume,1978-08-08 20:20:00,10000,4700,4800,0,,,,,,500,,3.0,,,,,,
1978,2184,2B,2B093,Corbara,1978-08-08 21:00:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,4021,83,83100,Puget-Ville,1978-08-08 21:28:00,230000,108100,110400,0,,,,,,11500,,1.0,,,,,,
1978,4003,83,83061,Fréjus,1978-08-08 22:55:00,1000,470,480,0,,,,,,50,,1.0,Involontaire (particulier),,,,,
1978,189,06,06064,Gattières,1978-08-08 23:15:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1978,2055,2B,2B123,Ghisonaccia,1978-08-08 23:55:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,2056,2B,2B009,Aléria,1978-08-09 00:10:00,25000,11750,12000,0,,,,,,1250,,,,,,,,
1978,4009,83,83091,Pierrefeu-du-Var,1978-08-09 01:06:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,2059,2B,2B149,Lugo-di-Nazza,1978-08-09 08:55:00,15000,7050,7200,0,,,,,,750,,,,,,,,
1978,2245,2B,2B356,Zalana,1978-08-09 09:40:00,150000,70500,72000,0,,,,,,7500,,,,,,,,
1978,2377,2B,2B083,Castirla,1978-08-09 10:00:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,2244,2B,2B320,Tallone,1978-08-09 10:56:00,40000,18800,19200,0,,,,,,2000,,,,,,,,
1978,1204,2A,2A351,Villanova,1978-08-09 11:00:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,2379,2B,2B096,Corte,1978-08-09 12:40:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,1201,2A,2A209,Peri,1978-08-09 12:42:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,3368,34,34281,Saint-Pargoire,1978-08-09 12:45:00,100000,47000,48000,0,,,,,,5000,,1.0,,,,,,
1978,4008,83,83140,Tourves,1978-08-09 12:47:00,1000,470,480,0,,,,,,50,,1.0,Accidentelle,,,,,
1978,1202,2A,2A048,Calcatoggio,1978-08-09 12:55:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,2112,2B,2B165,Moncale,1978-08-09 13:30:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,4010,83,83086,Le Muy,1978-08-09 13:42:00,15000,7050,7200,0,,,,,,750,,1.0,,,,,,
1978,3610,66,66034,Campôme,1978-08-09 13:45:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1978,895,13,13026,Châteauneuf-les-Martigues,1978-08-09 13:56:00,10000,4700,4800,0,,,,,,500,,5.0,,,,,,
1978,4014,83,83063,La Garde-Freinet,1978-08-09 14:00:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,4011,83,83048,La Croix-Valmer,1978-08-09 14:40:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,4012,83,83048,La Croix-Valmer,1978-08-09 14:53:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,2902,30,30206,Poulx,1978-08-09 15:00:00,45000,21150,21600,0,,,,,,2250,,1.0,Malveillance,,,,,
1978,1709,2B,2B230,Piève,1978-08-09 15:00:00,500000,235000,240000,0,,,,,,25000,,,,,,,,
1978,2243,2B,2B009,Aléria,1978-08-09 15:20:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,2113,2B,2B049,Calenzana,1978-08-09 15:25:00,2000,940,960,0,,,,,,100,,,,,,,,
1978,4013,83,83019,Bormes-les-Mimosas,1978-08-09 16:03:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,1203,2A,2A004,Ajaccio,1978-08-09 16:42:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,2904,30,30281,Saint-Mamert-du-Gard,1978-08-09 17:00:00,5000,2350,2400,0,,,,,,250,,1.0,,,,,,
1978,2903,30,30342,Vénéjan,1978-08-09 17:00:00,6000,2820,2880,0,,,,,,300,,1.0,,,,,,
1978,2682,2B,2B319,Talasani,1978-08-09 17:30:00,80000,37600,38400,0,,,,,,4000,,,,,,,,
1978,2905,30,30156,Marguerittes,1978-08-09 18:00:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1978,142,06,06110,Roubion,1978-08-09 18:00:00,3000,1410,1440,0,,,,,,150,,1.0,,,,,,
1978,1205,2A,2A272,Sartène,1978-08-09 18:03:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,4015,83,83141,Trans-en-Provence,1978-08-09 18:20:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,1206,2A,2A272,Sartène,1978-08-09 19:12:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,2906,30,30062,Calvisson,1978-08-09 19:15:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1978,1600,2B,2B311,Santa-Maria-Poggio,1978-08-09 19:20:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,4016,83,83099,Puget-sur-Argens,1978-08-09 20:04:00,20000,9400,9600,0,,,,,,1000,,5.0,,,,,,
1978,1207,2A,2A048,Calcatoggio,1978-08-09 20:59:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,4018,83,83140,Tourves,1978-08-09 21:00:00,30000,14100,14400,0,,,,,,1500,,,,,,,,
1978,2683,2B,2B054,Campile,1978-08-09 21:30:00,20000,9400,9600,0,,,,,,1000,,,,,,,,
1978,2185,2B,2B020,Aregno,1978-08-09 23:50:00,100000,47000,48000,0,,,,,,5000,,,,,,,,
1978,4017,83,83076,Mazaugues,1978-08-10 00:05:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,2060,2B,2B123,Ghisonaccia,1978-08-10 01:10:00,50000,23500,24000,0,,,,,,2500,,,,,,,,
1978,1605,2B,2B143,Linguizzetta,1978-08-10 02:55:00,50000,23500,24000,0,,,,,,2500,,,,,,,,
1978,1208,2A,2A362,Zonza,1978-08-10 04:00:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,1209,2A,2A362,Zonza,1978-08-10 04:45:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,896,13,13001,Aix-en-Provence,1978-08-10 05:14:00,1000,470,480,0,,,,,,50,,1.0,Involontaire (travaux),,,,,
1978,1907,2B,2B224,Pietracorbara,1978-08-10 06:48:00,3000,1410,1440,0,,,,,,150,,,,,,,,
1978,2362,2B,2B096,Corte,1978-08-10 07:32:00,450000,211500,216000,0,,,,,,22500,,,,,,,,
1978,2114,2B,2B049,Calenzana,1978-08-10 09:30:00,2000,940,960,0,,,,,,100,,,,,,,,
1978,1888,2B,2B339,Vallica,1978-08-10 09:45:00,3000000,1410000,1440000,0,,,,,,150000,,,,,,,,
1978,2246,2B,2B320,Tallone,1978-08-10 10:00:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,2512,2B,2B116,Focicchia,1978-08-10 10:08:00,300000,141000,144000,0,,,,,,15000,,,,,,,,
1978,2381,2B,2B096,Corte,1978-08-10 10:15:00,40000,18800,19200,0,,,,,,2000,,,,,,,,
1978,4266,84,84052,Grambois,1978-08-10 10:15:00,5000,2350,2400,0,,,,,,250,,1.0,,,,,,
1978,2382,2B,2B329,Tralonca,1978-08-10 10:20:00,30000,14100,14400,0,,,,,,1500,,,,,,,,
1978,1603,2B,2B087,Cervione,1978-08-10 11:30:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,2380,2B,2B096,Corte,1978-08-10 11:45:00,3000,1410,1440,0,,,,,,150,,,,,,,,
1978,1656,2B,2B039,Bisinchi,1978-08-10 12:00:00,8000,3760,3840,0,,,,,,400,,,,,,,,
1978,1210,2A,2A004,Ajaccio,1978-08-10 12:23:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,1954,2B,2B140,Lento,1978-08-10 12:45:00,30000,14100,14400,0,,,,,,1500,,,,,,,,
1978,1211,2A,2A203,Partinello,1978-08-10 13:02:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,2052,2B,2B002,Aghione,1978-08-10 13:05:00,2000,940,960,0,,,,,,100,,,,,,,,
1978,2686,2B,2B148,Lucciana,1978-08-10 13:55:00,15000,7050,7200,0,,,,,,750,,,,,,,,
1978,4022,83,83096,Pourcieux,1978-08-10 14:59:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1978,1212,2A,2A103,Cuttoli-Corticchiato,1978-08-10 15:35:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,2685,2B,2B033,Bastia,1978-08-10 15:51:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,1604,2B,2B303,San-Giuliano,1978-08-10 16:00:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,1213,2A,2A330,Ucciani,1978-08-10 16:02:00,20000,9400,9600,0,,,,,,1000,,,,,,,,
1978,1214,2A,2A324,Tavera,1978-08-10 16:05:00,40000,18800,19200,0,,,,,,2000,,,,,,,,
1978,2910,30,30091,Congénies,1978-08-10 16:10:00,210000,98700,100800,0,,,,,,10500,,1.0,,,,,,
1978,2909,30,30156,Marguerittes,1978-08-10 16:30:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1978,901,13,13055,Marseille,1978-08-10 16:48:00,24000,11280,11520,0,,,,,,1200,,,,,,,,
1978,657,11,11441,Vinassan,1978-08-10 17:10:00,100000,47000,48000,0,,,,,,5000,,5.0,,,,,,
1978,2186,2B,2B134,L'Île-Rousse,1978-08-10 17:15:00,3000,1410,1440,0,,,,,,150,,,,,,,,
1978,1602,2B,2B143,Linguizzetta,1978-08-10 17:30:00,100000,47000,48000,0,,,,,,5000,,,,,,,,
1978,897,13,13040,Fuveau,1978-08-10 17:39:00,4000,1880,1920,0,,,,,,200,,1.0,,,,,,
1978,2907,30,30276,Saint-Laurent-d'Aigouze,1978-08-10 18:00:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,1601,2B,2B087,Cervione,1978-08-10 18:15:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,898,13,13041,Gardanne,1978-08-10 18:16:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,2187,2B,2B020,Aregno,1978-08-10 18:50:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,2684,2B,2B346,Vescovato,1978-08-10 18:51:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,899,13,13030,Cuges-les-Pins,1978-08-10 19:11:00,8000,3760,3840,0,,,,,,400,,,Involontaire (particulier),,,,,
1978,2687,2B,2B250,Prunelli-di-Casacconi,1978-08-10 21:00:00,100000,47000,48000,0,,,,,,5000,,,,,,,,
1978,2908,30,30032,Beaucaire,1978-08-10 22:30:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1978,1215,2A,2A345,Vero,1978-08-11 00:00:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,2911,30,30290,Saint-Paulet-de-Caisson,1978-08-11 10:30:00,10000,4700,4800,0,,,,,,500,,1.0,Involontaire (travaux),,,,,
1978,902,13,13051,Lançon-Provence,1978-08-11 11:00:00,1000,470,480,0,,,,,,50,,1.0,Involontaire (travaux),,,,,
1978,4023,83,83023,Brignoles,1978-08-11 12:50:00,1000,470,480,0,,,,,,50,,5.0,,,,,,
1978,4024,83,83030,Camps-la-Source,1978-08-11 13:10:00,1000,470,480,0,,,,,,50,,5.0,,,,,,
1978,2987,30,30293,Saint-Privat-de-Champclos,1978-08-11 13:15:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1978,2912,30,30145,Lédenon,1978-08-11 13:15:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1978,1216,2A,2A249,Propriano,1978-08-11 13:30:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,2914,30,30127,Gaujac,1978-08-11 13:50:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,450,07,07327,Uzer,1978-08-11 14:00:00,120000,56400,57600,0,,,,,,6000,,1.0,,,,,,
1978,2913,30,30075,Caveirac,1978-08-11 14:10:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1978,658,11,11198,Laure-Minervois,1978-08-11 14:10:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1978,4025,83,83036,Cavalaire-sur-Mer,1978-08-11 14:24:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,903,13,13092,Saint-Chamas,1978-08-11 14:26:00,5000,2350,2400,0,,,,,,250,,1.0,Accidentelle,,,,,
1978,1217,2A,2A041,Bonifacio,1978-08-11 15:17:00,10000,4700,4800,0,,,,,,500,,,Malveillance,,,,,
1978,1218,2A,2A035,Belvédère-Campomoro,1978-08-11 15:30:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,3611,66,66108,Millas,1978-08-11 16:30:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1978,2916,30,30221,Roquemaure,1978-08-11 16:40:00,300000,141000,144000,0,,,,,,15000,,1.0,Accidentelle,,,,,
1978,451,07,07158,Mézilhac,1978-08-11 17:00:00,30000,14100,14400,0,,,,,,1500,,1.0,Malveillance,,,,,
1978,1219,2A,2A048,Calcatoggio,1978-08-11 17:45:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,4026,83,83018,Besse-sur-Issole,1978-08-11 18:22:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,2915,30,30308,Sanilhac-Sagriès,1978-08-11 18:30:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1978,4027,83,83069,Hyères,1978-08-12 04:00:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,1710,2B,2B188,Olmeta-di-Tuda,1978-08-12 08:29:00,200000,94000,96000,0,,,,,,10000,,,,,,,,
1978,2157,2B,2B124,Ghisoni,1978-08-12 10:00:00,40000,18800,19200,0,,,,,,2000,,,,,,,,
1978,1711,2B,2B172,Murato,1978-08-12 10:30:00,5000,2350,2400,0,,,,,,250,,,,,,,,
1978,2383,2B,2B096,Corte,1978-08-12 10:30:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,2691,2B,2B192,Olmo,1978-08-12 11:43:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,2115,2B,2B049,Calenzana,1978-08-12 11:55:00,5000,2350,2400,0,,,,,,250,,,,,,,,
1978,2689,2B,2B043,Brando,1978-08-12 12:00:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,2188,2B,2B034,Belgodère,1978-08-12 12:00:00,20000,9400,9600,0,,,,,,1000,,,,,,,,
1978,1657,2B,2B355,Volpajola,1978-08-12 12:50:00,100000,47000,48000,0,,,,,,5000,,,,,,,,
1978,1887,2B,2B339,Vallica,1978-08-12 13:00:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,2688,2B,2B250,Prunelli-di-Casacconi,1978-08-12 13:24:00,15000,7050,7200,0,,,,,,750,,,,,,,,
1978,1606,2B,2B313,San-Nicolao,1978-08-12 13:30:00,25000,11750,12000,0,,,,,,1250,,,,,,,,
1978,2384,2B,2B096,Corte,1978-08-12 13:45:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,1805,2B,2B121,Galéria,1978-08-12 14:20:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,2917,30,30082,Clarensac,1978-08-12 14:20:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1978,1220,2A,2A103,Cuttoli-Corticchiato,1978-08-12 14:26:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,2511,2B,2B105,Erbajolo,1978-08-12 14:30:00,160000,75200,76800,0,,,,,,8000,,,,,,,,
1978,2919,30,30308,Sanilhac-Sagriès,1978-08-12 14:35:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1978,454,07,07309,Satillieu,1978-08-12 15:00:00,10000,4700,4800,0,,,,,,500,,1.0,Involontaire (travaux),,,,,
1978,907,13,13055,Marseille,1978-08-12 15:11:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1978,148,06,06088,Nice,1978-08-12 15:25:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1978,2385,2B,2B096,Corte,1978-08-12 15:30:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,453,07,07150,Mariac,1978-08-12 15:30:00,60000,28200,28800,0,,,,,,3000,,1.0,,,,,,
1978,1221,2A,2A323,Tavaco,1978-08-12 15:30:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,1658,2B,2B140,Lento,1978-08-12 15:44:00,15000,7050,7200,0,,,,,,750,,,,,,,,
1978,2692,2B,2B033,Bastia,1978-08-12 15:50:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,659,11,11025,Bagnoles,1978-08-12 15:50:00,100000,47000,48000,0,,,,,,5000,,5.0,,,,,,
1978,1804,2B,2B121,Galéria,1978-08-12 15:50:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,1712,2B,2B172,Murato,1978-08-12 16:00:00,20000,9400,9600,0,,,,,,1000,,,,,,,,
1978,1222,2A,2A351,Villanova,1978-08-12 16:48:00,30000,14100,14400,0,,,,,,1500,,,,,,,,
1978,2247,2B,2B356,Zalana,1978-08-12 17:15:00,20000,9400,9600,0,,,,,,1000,,,,,,,,
1978,2248,2B,2B328,Tox,1978-08-12 17:15:00,4000,1880,1920,0,,,,,,200,,,,,,,,
1978,2918,30,30189,Nîmes,1978-08-12 17:15:00,170000,79900,81600,0,,,,,,8500,,5.0,,,,,,
1978,1607,2B,2B293,Sant'Andréa-di-Cotone,1978-08-12 18:00:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,2386,2B,2B329,Tralonca,1978-08-12 18:10:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,2690,2B,2B037,Biguglia,1978-08-12 18:56:00,5000,2350,2400,0,,,,,,250,,,,,,,,
1978,1223,2A,2A362,Zonza,1978-08-12 19:00:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,3612,66,66190,Salses-le-Château,1978-08-12 20:00:00,100000,47000,48000,0,,,,,,5000,,1.0,,,,,,
1978,4028,83,83071,La Londe-les-Maures,1978-08-12 21:07:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,3614,66,66190,Salses-le-Château,1978-08-12 22:00:00,300000,141000,144000,0,,,,,,15000,,1.0,,,,,,
1978,452,07,07024,Banne,1978-08-12 23:00:00,3000,1410,1440,0,,,,,,150,,1.0,Malveillance,,,,,
1978,1224,2A,2A254,Quenza,1978-08-13 01:15:00,250000,117500,120000,0,,,,,,12500,,,,,,,,
1978,1713,2B,2B257,Rapale,1978-08-13 05:00:00,40000,18800,19200,0,,,,,,2000,,,,,,,,
1978,3615,66,66190,Salses-le-Château,1978-08-13 09:00:00,100000,47000,48000,0,,,,,,5000,,1.0,,,,,,
1978,1714,2B,2B185,Oletta,1978-08-13 10:20:00,2000,940,960,0,,,,,,100,,,,,,,,
1978,2294,2B,2B080,Castifao,1978-08-13 11:00:00,80000,37600,38400,0,,,,,,4000,,,,,,,,
1978,1225,2A,2A197,Osani,1978-08-13 11:04:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,2920,30,30132,La Grand-Combe,1978-08-13 11:15:00,1000,470,480,0,,,,,,50,,5.0,Naturelle,,,,,
1978,1955,2B,2B079,Castello-di-Rostino,1978-08-13 12:00:00,4000,1880,1920,0,,,,,,200,,,,,,,,
1978,1608,2B,2B335,Valle-di-Campoloro,1978-08-13 13:00:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,2021,2B,2B347,Vezzani,1978-08-13 13:00:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,1908,2B,2B159,Meria,1978-08-13 13:16:00,500000,235000,240000,0,,,,,,25000,,,,,,,,
1978,908,13,13055,Marseille,1978-08-13 13:42:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1978,1803,2B,2B153,Manso,1978-08-13 14:00:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,2693,2B,2B042,Borgo,1978-08-13 14:03:00,40000,18800,19200,0,,,,,,2000,,,,,,,,
1978,1956,2B,2B248,Prato-di-Giovellina,1978-08-13 14:05:00,150000,70500,72000,0,,,,,,7500,,,,,,,,
1978,2694,2B,2B037,Biguglia,1978-08-13 14:30:00,30000,14100,14400,0,,,,,,1500,,,,,,,,
1978,3613,66,66190,Salses-le-Château,1978-08-13 14:30:00,100000,47000,48000,0,,,,,,5000,,1.0,,,,,,
1978,1226,2A,2A114,Figari,1978-08-13 15:20:00,40000,18800,19200,0,,,,,,2000,,,,,,,,
1978,1715,2B,2B333,Vallecalle,1978-08-13 16:20:00,8000,3760,3840,0,,,,,,400,,,,,,,,
1978,1957,2B,2B223,Pietralba,1978-08-13 16:20:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,2116,2B,2B084,Cateri,1978-08-13 16:40:00,250000,117500,120000,0,,,,,,12500,,,,,,,,
1978,2117,2B,2B049,Calenzana,1978-08-13 16:40:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,1227,2A,2A279,Serriera,1978-08-13 16:48:00,15000,7050,7200,0,,,,,,750,,,,,,,,
1978,1228,2A,2A092,Conca,1978-08-13 17:15:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,2921,30,30284,Saint-Martin-de-Valgalgues,1978-08-13 17:25:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1978,2293,2B,2B223,Pietralba,1978-08-13 18:00:00,70000,32900,33600,0,,,,,,3500,,,,,,,,
1978,2061,2B,2B123,Ghisonaccia,1978-08-13 18:15:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,4029,83,83013,La Bastide,1978-08-13 18:30:00,1000,470,480,0,,,,,,50,,5.0,,,,,,
1978,2118,2B,2B049,Calenzana,1978-08-13 20:55:00,3000,1410,1440,0,,,,,,150,,,,,,,,
1978,1230,2A,2A288,Sotta,1978-08-13 23:55:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1978,4030,83,83036,Cavalaire-sur-Mer,1978-08-14 02:45:00,1000,470,480,0,,,,,,50,,1.0,Involontaire (travaux),,,,,
1978,4031,83,83096,Pourcieux,1978-08-14 07:05:00,1000,470,480,0,,,,,,50,,3.0,,,,,,
1978,289,06,06158,Villars-sur-Var,1978-08-14 09:00:00,100000,47000,48000,0,,,,,,5000,,,,,,,,
1978,2120,2B,2B050,Calvi,1978-08-14 09:30:00,2000,940,960,0,,,,,,100,,,,,,,,
1978,2387,2B,2B096,Corte,1978-08-14 10:45:00,1000,470,480,0,,,,,,50,,,,,,,,
1978,455,07,07148,Malbosc,1978-08-14 10:45:00,3000,1410,1440,0,,,,,,150,,1.0,,,,,,
